user_id,speech_prob_calm,speech_prob_stressed,speech_prob_sad,speech_prob_anxious,speech_prob_neutral,speech_prob_energetic,dominant_speech_emotion,pitch_mean_hz,pitch_variance,energy_mean,speech_rate_wpm,pause_ratio,jitter,shimmer,speech_embed_0,speech_embed_1,speech_embed_2,speech_embed_3,speech_embed_4,speech_embed_5,speech_embed_6,speech_embed_7,speech_embed_8,speech_embed_9,speech_embed_10,speech_embed_11,speech_embed_12,speech_embed_13,speech_embed_14,speech_embed_15
U01094,0.2966,0.0961,0.1385,0.1245,0.2782,0.0661,calm,201.1,20.01,0.505,127.6,0.054,0.0175,0.0203,1.4036,0.317,-0.0112,-0.9429,0.7265,0.9197,-0.092,1.4197,-0.2416,-0.4935,0.0582,1.5221,-0.9588,0.9257,0.4041,0.479
U01095,0.1773,0.1917,0.1826,0.1701,0.2661,0.0122,neutral,205.1,43.86,0.534,134.7,0.349,0.0242,0.0335,-0.1952,-2.0652,0.5848,1.7807,-0.3008,-0.8984,-0.4813,-1.0454,-1.7455,-2.7541,-1.3726,-0.8917,-1.1032,-0.5774,-0.5062,-1.3561
U01096,0.1812,0.1649,0.1314,0.1675,0.3032,0.0518,neutral,186.5,28.87,0.72,148.7,0.253,0.0202,0.0456,0.3505,-0.2807,-1.3435,-0.6595,-1.7367,0.1826,0.1314,0.379,0.6048,-2.9772,-0.7156,-0.6774,-0.9545,-0.4103,-1.5424,0.7779
U01097,0.2587,0.0775,0.0816,0.141,0.3043,0.1369,neutral,156.5,29.97,0.567,154.0,0.086,0.0111,0.0104,2.5298,0.9701,0.8572,-0.3532,-0.2042,0.565,-0.3216,0.4923,1.3902,-1.138,0.919,-0.9848,-1.0066,-0.1009,0.3871,-1.7428
U01098,0.3613,0.096,0.0406,0.1093,0.2935,0.0992,calm,185.9,20.27,0.511,163.3,0.317,0.0097,0.0352,-0.9753,-0.3273,1.0692,-0.5282,-0.8893,-0.2364,-0.9113,-0.8265,0.1027,-0.9898,-2.6145,-0.6873,-0.7418,-0.0711,0.4159,-0.0469
U01099,0.1465,0.2081,0.1845,0.1624,0.2367,0.0618,neutral,207.4,49.42,0.456,125.9,0.341,0.0164,0.034,-1.4313,-0.1974,-0.6744,-0.9237,-0.9754,-0.6512,0.6627,-2.4117,-0.325,0.547,-0.3556,-0.1018,0.5079,-1.4371,-0.4261,-1.7661
U01100,0.238,0.1585,0.1235,0.0874,0.3062,0.0864,neutral,169.0,34.22,0.466,145.8,0.258,0.0109,0.0243,-1.5155,-0.2124,0.6296,-1.859,-0.2687,-0.1822,-0.8891,-1.4802,-0.0038,0.1369,-0.2536,-0.1962,-0.5379,-0.3757,1.6511,0.0381
U01101,0.2339,0.1755,0.1433,0.1873,0.2579,0.0021,neutral,175.1,32.63,0.679,167.5,0.349,0.0227,0.052,-1.8892,0.3461,-2.1166,1.0933,0.0569,-1.2551,-0.0483,-1.4716,-0.6276,-0.5303,-0.7878,1.3371,0.1685,0.1249,-0.9449,-0.7096
U01102,0.2768,0.128,0.1133,0.1384,0.2873,0.0562,neutral,178.0,22.67,0.581,134.3,0.201,0.001,0.0436,0.8558,0.5062,0.5423,-0.4739,1.6349,-0.4481,1.2623,-0.7092,1.6198,-0.1551,-1.1183,-2.3462,-0.7069,0.7416,-1.0063,-1.7735
U01103,0.2072,0.2106,0.1874,0.0603,0.2775,0.0569,neutral,160.0,35.01,0.661,146.7,0.328,0.0087,0.0495,-0.4377,-0.6974,-1.1743,-0.9518,-0.3252,-0.9067,0.5305,-2.4596,0.6012,-2.0765,-1.2234,0.548,0.5842,0.0587,0.6126,-0.0642
U01104,0.2716,0.1261,0.1229,0.1332,0.2926,0.0535,neutral,152.9,24.83,0.621,142.7,0.151,0.017,0.0337,0.2708,-0.5346,-0.4604,-1.2735,-0.174,-0.9175,-1.0657,-0.0106,-0.0718,-0.9296,-0.4486,-0.2843,1.0067,-1.7239,1.0745,0.8351
U01105,0.218,0.1876,0.1647,0.1202,0.2783,0.031,neutral,151.8,29.2,0.585,137.8,0.306,0.0169,0.0276,0.4067,0.4643,-0.874,-1.8546,-0.5417,-0.9848,-0.4863,0.8716,0.6937,0.4496,0.1742,-0.5262,0.8452,-1.2581,-1.0412,0.124
U01106,0.3131,0.1058,0.1343,0.0772,0.2747,0.0949,calm,199.3,29.44,0.47,131.0,0.164,0.0199,0.0301,2.3973,-0.0661,0.7538,2.0984,0.054,1.8109,-0.0106,-0.2761,0.048,-1.5869,-0.9496,-1.1356,-0.0832,0.5064,-0.6449,2.4098
U01107,0.1691,0.174,0.201,0.1811,0.2276,0.0472,neutral,198.5,38.68,0.454,138.3,0.383,0.0221,0.0513,0.6403,-0.5251,-0.1262,-3.6296,2.0844,-0.4116,0.7257,0.4566,0.347,-0.7651,0.8661,0.3747,-1.5988,-0.2728,-0.3379,-0.8862
U01108,0.1957,0.1462,0.1699,0.1493,0.2953,0.0437,neutral,186.5,27.88,0.421,140.3,0.122,0.0164,0.0396,-1.8771,-0.4474,-3.089,-0.8053,-0.258,0.572,2.3011,-0.153,-0.0464,-1.9393,-0.5243,-0.8062,-2.0446,1.3906,0.1,0.2013
U01109,0.2482,0.1421,0.1179,0.2052,0.2335,0.0531,calm,196.6,52.51,0.615,162.5,0.14,0.0198,0.0534,-0.4338,-1.0316,-0.5517,0.4478,-1.6794,1.3525,-2.2861,-1.1027,-1.6382,-0.3993,-0.9277,0.8857,-0.6425,-0.111,-0.5477,-0.7371
U01110,0.2956,0.0976,0.0985,0.0981,0.3216,0.0886,neutral,188.0,32.42,0.563,140.1,0.176,0.0141,0.0268,0.3531,1.0208,0.0646,1.314,-0.2426,0.9656,-0.9421,0.1837,0.4337,0.8577,0.3816,1.4302,0.6222,-0.0471,-0.0179,-0.7521
U01111,0.2105,0.1689,0.1555,0.1551,0.2309,0.079,neutral,146.5,28.65,0.605,129.0,0.312,0.0168,0.0464,-0.7651,-0.6229,0.3042,-0.2815,-0.8234,-0.3875,-0.6517,-1.6268,-0.2699,0.3386,-0.372,-0.4993,-0.036,-1.3818,-2.3323,0.5869
U01112,0.2825,0.0994,0.1391,0.1518,0.2886,0.0385,neutral,185.1,27.58,0.495,123.2,0.248,0.0217,0.0379,0.471,-0.4838,1.3063,-0.918,-1.8362,-1.6893,-1.1342,-0.0805,-0.5543,1.7525,0.0022,-0.1428,-0.1086,1.0562,-1.937,0.3824
U01113,0.2337,0.1368,0.1078,0.1246,0.2962,0.1009,neutral,193.6,33.35,0.57,145.6,0.226,0.0181,0.0526,1.0306,1.2985,-1.0029,0.7835,0.0894,-0.9597,-0.779,0.9539,0.832,-1.2582,-0.2691,-1.4456,-0.5266,-0.832,-0.1752,0.6364
U01114,0.215,0.1465,0.154,0.1637,0.2525,0.0683,neutral,170.3,45.89,0.559,160.5,0.217,0.0227,0.0451,0.6116,0.7345,0.4681,-1.4878,-0.6447,-0.1097,-1.0974,0.1286,-1.1205,0.2968,0.8197,1.7757,-0.4997,-0.0469,-0.5826,0.4711
U01115,0.2646,0.1113,0.1715,0.142,0.2443,0.0664,calm,188.4,34.62,0.358,144.1,0.291,0.0163,0.0417,-2.2018,-2.0057,-0.2538,-0.9902,-0.5937,-0.6906,0.0112,-0.5988,1.4007,-2.5774,0.3555,-0.3408,0.2222,0.2597,-0.9102,-0.2397
U01116,0.26,0.1374,0.1565,0.1738,0.2408,0.0314,calm,139.0,44.55,0.422,171.3,0.194,0.0243,0.0363,-1.479,-0.2328,-0.7528,-0.564,0.7884,0.4836,-0.0069,-0.597,-0.5976,0.3446,1.4554,0.8309,-1.6704,0.6757,-0.7813,-0.3953
U01117,0.3079,0.1262,0.1431,0.1119,0.245,0.0659,calm,146.7,34.94,0.484,142.4,0.157,0.016,0.0379,-3.2715,-2.4618,0.9261,0.1705,-0.3117,-0.0757,0.03,-0.0656,0.6126,-1.1779,-0.4377,-0.1791,0.0634,-0.2968,-0.2816,0.4079
U01118,0.2277,0.2078,0.1311,0.1691,0.2204,0.0439,calm,187.3,45.27,0.485,144.7,0.18,0.0125,0.0419,-0.9791,-0.7904,-1.4967,0.0587,-0.6764,0.5093,-1.9275,0.972,-0.6152,-1.3339,-0.7484,-1.3372,-0.7579,0.5588,-0.8106,-0.3739
U01119,0.2295,0.1442,0.122,0.1046,0.3302,0.0694,neutral,222.0,38.91,0.321,149.1,0.212,0.0126,0.0344,1.0527,-1.3767,-0.5265,0.2187,-0.9034,-0.0707,0.8303,0.3574,-2.191,-1.0233,-1.1389,0.3829,-0.7596,-0.2151,-0.8138,-0.4026
U01120,0.26,0.1846,0.1194,0.0928,0.2488,0.0944,calm,190.8,20.01,0.488,124.6,0.139,0.0127,0.0283,0.253,0.7278,-1.4975,0.7408,0.6213,-0.1403,0.0999,0.3824,0.8126,-1.9042,0.6889,0.8963,-0.0016,0.6251,-2.2046,0.6304
U01121,0.1688,0.167,0.1734,0.1738,0.2784,0.0387,neutral,210.4,32.98,0.632,149.6,0.061,0.0189,0.0242,1.5727,0.5202,-0.4425,1.464,-0.0775,-1.2043,-0.0362,1.4256,0.1648,-2.2186,-0.0047,0.1617,-0.171,-2.8966,-1.0905,0.1997
U01122,0.2336,0.1652,0.137,0.1485,0.2729,0.0428,neutral,203.9,33.7,0.392,146.8,0.369,0.0185,0.0487,-1.3149,-1.5883,0.1177,-0.8774,-0.4663,0.3583,0.0287,-1.0396,0.2635,0.5108,0.9641,-0.7372,-0.6321,-1.3984,0.34,0.4353
U01123,0.2641,0.1649,0.1226,0.0937,0.2822,0.0725,neutral,193.8,52.61,0.679,164.6,0.087,0.0189,0.0414,1.3246,-1.7987,-0.8152,0.5875,-1.697,1.426,0.5179,0.0596,-0.971,-0.7647,-1.2136,-0.3376,0.7879,-0.4562,0.7983,-1.4671
U01124,0.1701,0.2203,0.1381,0.1647,0.2559,0.0509,neutral,223.7,29.57,0.316,122.9,0.249,0.0098,0.0328,-2.4763,-0.096,0.3703,-1.2655,-1.0744,-0.1874,0.1565,-0.3122,-0.2819,-0.7531,0.2605,0.0791,-1.2464,-0.7541,0.1899,0.1714
U01125,0.2478,0.1393,0.1164,0.0754,0.3532,0.0679,neutral,167.9,32.02,0.472,166.1,0.27,0.0122,0.0439,-0.1416,-1.8428,-0.1472,-0.7224,-0.8922,0.4165,1.9169,-0.9358,0.078,-0.0769,1.7844,-0.5983,1.5491,-1.9973,-0.7973,0.6927
U01126,0.174,0.1687,0.1108,0.1213,0.3431,0.0822,neutral,191.6,45.1,0.532,156.2,0.253,0.013,0.0328,-0.5678,-1.9716,-0.2187,1.1843,-1.1883,-0.4535,-2.4768,-0.2458,2.6167,-0.1587,0.6525,-0.8216,0.2666,-0.9552,-0.1239,-2.0241
U01127,0.2814,0.1177,0.1186,0.0903,0.2751,0.1168,calm,167.0,37.3,0.532,171.3,0.12,0.0086,0.0423,-0.2451,0.4128,0.6785,0.1311,-1.7983,0.5844,-0.7368,-1.5753,1.6557,1.0812,-1.2871,-2.4209,-0.3186,1.5924,-1.0643,-0.5272
U01128,0.2737,0.1362,0.1166,0.0968,0.2724,0.1043,calm,199.0,26.49,0.599,147.2,0.309,0.0179,0.0365,0.0088,0.0396,-0.0638,-0.1749,-1.8518,1.669,-1.2505,1.2583,-1.1912,-0.5028,0.023,0.0291,-1.594,0.7754,-0.6398,0.4943
U01129,0.3285,0.1247,0.1236,0.0872,0.2911,0.045,calm,179.5,34.56,0.4,133.2,0.226,0.0106,0.0312,1.2244,-1.2955,-1.4775,0.1621,2.0032,0.434,-0.2047,0.1516,-0.5457,1.0749,-0.9702,-0.4638,1.4313,-0.0072,0.621,-1.0729
U01130,0.2489,0.1467,0.1374,0.1281,0.2547,0.0841,neutral,186.9,41.08,0.342,128.6,0.147,0.0018,0.0407,-0.8124,-0.7683,-0.2052,-1.4046,-0.6139,0.6554,-1.9129,-1.0713,0.1587,1.5715,0.6414,-0.1159,1.4682,-1.0874,0.8322,0.3231
U01131,0.2167,0.2162,0.1207,0.14,0.241,0.0655,neutral,161.1,44.76,0.246,146.2,0.175,0.0144,0.0372,-0.1758,-0.2453,0.9538,-1.6553,-0.343,-0.181,-0.7746,-0.341,-0.6599,1.1447,0.3731,0.1427,1.8394,-0.5803,0.3693,-1.08
U01132,0.2438,0.1292,0.1266,0.1518,0.274,0.0746,neutral,172.2,23.87,0.489,133.3,0.272,0.0145,0.033,-0.057,-0.2386,-1.4125,-0.464,-0.3728,0.5651,-1.7962,-0.6449,0.8839,-0.5598,0.653,0.2265,0.5852,-0.4651,-1.6605,-0.3724
U01133,0.2126,0.1989,0.1199,0.1453,0.2421,0.0813,neutral,187.2,38.32,0.491,106.8,0.269,0.0152,0.0313,1.7515,1.0925,-0.0866,-0.2411,1.1252,0.7313,-0.6911,-0.2559,0.2566,-1.0721,2.1525,0.4403,-0.8403,4.1897,-0.8776,0.6563
U01134,0.2394,0.1262,0.139,0.1359,0.2838,0.0757,neutral,203.8,43.11,0.843,162.9,0.183,0.0098,0.045,-0.4244,-0.9581,-1.4552,-0.393,-1.699,0.4573,-1.4012,0.6735,1.1669,-0.3663,-2.172,1.6417,-0.149,0.6534,-1.4584,1.3683
U01135,0.2022,0.0996,0.175,0.1036,0.3268,0.0927,neutral,200.2,42.94,0.405,172.0,0.19,0.0168,0.0543,-0.0498,2.3847,-2.192,1.6801,-0.6286,-1.3843,2.6701,-1.4527,-1.162,0.846,0.7566,-0.4023,-1.423,-0.4587,-0.4976,-1.3365
U01136,0.1699,0.2231,0.1755,0.1924,0.2382,0.0009,neutral,225.8,31.87,0.331,143.0,0.27,0.0139,0.0337,-1.6218,-0.1059,-1.3564,0.9167,0.4586,-0.2782,-0.385,1.0442,0.9476,0.9334,0.6228,-0.7515,1.5493,-0.3572,-0.4119,-0.8555
U01137,0.2572,0.1213,0.0896,0.0988,0.3295,0.1037,neutral,193.8,19.78,0.775,137.3,0.164,0.0118,0.0362,0.0431,-0.5278,-0.8761,-0.577,-2.6975,1.5086,2.4274,1.7729,0.7729,0.6833,0.2598,0.2137,-0.3597,-0.6387,-2.2339,-0.0454
U01138,0.2328,0.1528,0.1472,0.146,0.2794,0.0419,neutral,188.1,36.54,0.44,139.4,0.085,0.0241,0.0252,0.5177,0.4185,-1.0468,0.7164,0.266,-1.4268,-0.6319,-0.6853,0.297,0.4065,-0.8145,0.2956,-0.4824,0.02,0.304,0.4929
U01139,0.2804,0.1047,0.1352,0.1495,0.2581,0.0721,calm,170.8,27.06,0.425,154.1,0.104,0.0154,0.0451,1.142,0.0428,1.0944,-0.5018,-0.2095,0.6787,-0.0751,-0.8751,-1.2869,0.5967,-0.0277,-0.1616,0.3629,-1.2006,0.2275,-0.2489
U01140,0.2005,0.1412,0.1736,0.1278,0.2791,0.0777,neutral,177.0,51.19,0.584,135.9,0.229,0.001,0.0424,2.2171,-0.1494,-0.7948,0.1249,-2.0235,0.9794,-0.4702,-1.0793,-0.9473,0.0993,0.5848,-0.3386,0.4065,0.1745,-1.5152,0.4906
U01141,0.1793,0.1916,0.1933,0.1754,0.2594,0.0009,neutral,220.4,50.45,0.317,118.9,0.301,0.0266,0.0574,-0.5276,-0.4693,-1.3794,0.1211,-1.5381,0.8633,-0.1312,-1.9757,-0.2103,-0.5608,-1.9326,-0.9931,0.2678,-0.0969,-0.5007,-0.7036
U01142,0.1923,0.171,0.1651,0.1527,0.3044,0.0145,neutral,191.2,37.3,0.575,150.0,0.185,0.0203,0.0365,-0.9961,-0.6547,-0.3113,0.8755,0.1152,0.7844,0.4111,0.7847,-0.5349,-3.0042,1.2738,0.0533,0.7836,-2.8162,1.0713,1.4917
U01143,0.3368,0.0995,0.0629,0.0997,0.3014,0.0997,calm,173.0,38.36,0.485,144.1,0.183,0.0055,0.0308,-0.2316,-0.713,-0.7624,0.062,-1.8278,0.9243,1.2793,-0.4397,0.3088,0.5632,0.9575,-0.1572,0.8083,0.5259,-0.7352,-1.0587
U01144,0.282,0.0836,0.1154,0.1353,0.3067,0.0771,neutral,160.2,38.1,0.555,155.3,0.147,0.0096,0.0327,-1.4657,-0.0774,-0.3808,-1.4675,-0.6196,-0.5147,-0.8709,1.2678,0.964,-0.2902,0.2767,-0.4099,-0.1428,0.645,-1.0945,-0.5507
U01145,0.2231,0.1184,0.1378,0.168,0.2794,0.0732,neutral,171.3,33.96,0.597,127.0,0.13,0.0143,0.0367,0.9263,0.801,-0.2338,-0.5068,-0.5866,-1.3178,-0.8598,-1.5494,-0.4955,-0.8339,0.2089,0.6946,0.1795,0.1542,0.5649,-0.2423
U01146,0.2523,0.1981,0.138,0.1497,0.2309,0.031,calm,163.7,34.94,0.199,157.9,0.254,0.0291,0.0432,-0.5847,-1.5193,-0.6361,1.4676,-0.2083,0.6619,-0.4058,1.0758,0.3787,-1.1928,0.1483,0.6587,-2.5293,-1.1158,-2.0995,0.4745
U01147,0.2482,0.1221,0.1116,0.1256,0.2656,0.1268,neutral,180.4,33.9,0.574,159.4,0.208,0.0146,0.0356,-0.4511,2.7122,-0.0515,1.4108,-0.4568,-1.2032,-1.568,-0.5075,-2.1935,1.1496,-0.3675,-0.0184,-1.1369,-1.597,-1.2539,0.9884
U01148,0.2616,0.1238,0.082,0.1225,0.2938,0.1163,neutral,230.6,35.68,0.437,149.5,0.146,0.019,0.0498,-0.3583,0.56,1.0178,-1.3621,0.9228,0.0222,-0.6613,-1.5199,0.2012,0.5045,2.0208,-1.0145,1.0122,1.1788,-0.5533,0.8345
U01149,0.1988,0.212,0.1308,0.1213,0.2755,0.0616,neutral,169.7,44.4,0.534,145.4,0.142,0.018,0.0477,0.2694,-0.318,-0.6648,-0.0031,-0.061,0.6364,0.1836,-1.9939,0.1863,-0.6935,-1.3653,-1.6292,-0.9941,-2.0582,-0.5533,0.927
U01150,0.195,0.1467,0.1259,0.2321,0.2629,0.0375,neutral,192.5,22.28,0.289,122.3,0.214,0.0119,0.0421,0.566,0.8544,-0.964,-0.6634,-0.0769,-0.2225,-0.371,0.1984,0.3371,0.4696,-0.3912,0.4032,-3.2764,-0.3037,0.22,-1.5241
U01151,0.386,0.0518,0.0601,0.1281,0.2615,0.1126,calm,207.0,30.48,0.47,164.1,0.004,0.0127,0.0308,-1.5792,-0.4647,-0.015,0.2284,1.7667,-0.2851,-0.3599,-0.6491,-0.7403,1.8159,1.0188,-1.5104,0.1942,-0.5188,0.1377,-2.562
U01152,0.1607,0.1909,0.1864,0.1748,0.2396,0.0476,neutral,185.6,34.33,0.374,161.3,0.242,0.022,0.0404,-2.1856,-0.077,0.1164,-1.9115,0.602,-0.8741,0.7964,-0.1949,-1.1441,-0.9395,1.2545,0.3411,-0.1541,0.4567,0.4878,0.7014
U01153,0.1873,0.2086,0.1936,0.1481,0.2012,0.0612,stressed,201.2,36.04,0.387,143.3,0.242,0.014,0.0486,-0.3051,-0.2023,-1.4431,-1.2557,0.3637,-0.5147,1.2386,-0.3981,-0.7736,-2.1562,-1.4649,-1.4706,-0.3101,-2.088,-0.4677,-0.3748
U01154,0.1349,0.2134,0.1557,0.2026,0.2478,0.0456,neutral,153.4,48.93,0.28,147.3,0.202,0.021,0.0571,-1.0269,-0.0959,-1.3401,0.5166,-1.5024,-1.4329,-0.5437,0.2001,-1.3286,-0.7851,-0.9416,0.5018,0.3088,-1.5393,-3.5097,-2.3003
U01155,0.2512,0.1933,0.1196,0.1312,0.2561,0.0487,neutral,212.3,44.11,0.366,129.7,0.235,0.0244,0.0435,-0.0793,-0.6897,-1.3339,-1.168,-1.0971,0.8215,0.9271,0.6772,-0.8623,-0.3683,2.6223,0.3981,-0.6414,-1.3486,0.4443,0.0207
U01156,0.2406,0.1385,0.0834,0.1658,0.2708,0.1009,neutral,210.1,26.41,0.572,179.4,0.291,0.0014,0.0387,1.3391,0.9583,0.4377,1.4096,0.023,2.771,-0.9471,0.2539,-0.6436,1.2374,0.0116,-1.878,-1.9168,-1.7632,-1.9652,0.6679
U01157,0.1732,0.1945,0.1756,0.1287,0.2404,0.0877,neutral,217.4,42.18,0.503,137.6,0.2,0.026,0.0268,-1.9844,-0.3644,-0.3726,1.0984,-2.5322,-0.0223,-0.2598,-0.5347,-1.8851,-0.928,-0.7518,1.9394,0.1489,-1.6699,1.163,0.2776
U01158,0.2586,0.1289,0.105,0.1299,0.3004,0.0772,neutral,179.9,34.44,0.586,151.8,0.238,0.008,0.0412,-1.3599,0.7314,-1.7476,0.994,0.95,0.1997,-0.8377,-0.2417,0.7799,0.5208,-0.7718,-0.5615,2.3789,-1.439,-2.4024,-2.2119
U01159,0.2808,0.0746,0.0896,0.1208,0.3357,0.0984,neutral,183.1,44.31,0.611,157.7,0.247,0.0092,0.0154,0.0231,-0.8728,-0.3941,-0.6711,-0.0014,0.2061,-1.4227,1.4009,0.8685,-1.0827,0.2917,2.4042,0.1701,0.0232,-1.4206,-0.7766
U01160,0.2141,0.1722,0.1197,0.1468,0.2979,0.0494,neutral,211.1,33.93,0.592,149.7,0.177,0.0098,0.0531,0.2919,-1.3113,-0.3651,0.2724,-2.3159,-0.1008,0.3631,-0.2699,0.4294,-1.3369,1.5518,-3.2888,-1.8957,0.4636,-0.1498,-2.063
U01161,0.3069,0.1189,0.1583,0.0608,0.2546,0.1006,calm,224.4,34.63,0.52,122.3,0.155,0.0083,0.0289,-1.7434,0.5385,-0.7006,1.2234,-1.1562,-0.4358,-0.1019,-0.7187,-1.7386,0.0523,0.5889,0.0973,0.8572,-0.9744,2.0096,-0.396
U01162,0.1448,0.2096,0.2087,0.1672,0.2581,0.0116,neutral,160.6,41.19,0.413,158.5,0.232,0.0162,0.0366,0.2345,-0.6339,-0.2033,-0.0805,-2.8328,-2.9872,0.5429,-1.3001,0.0239,-0.5645,1.2119,-0.7264,0.2338,-0.5555,-0.3912,-0.9897
U01163,0.3013,0.1063,0.0818,0.1028,0.2985,0.1093,calm,156.5,19.52,0.591,146.8,0.279,0.0039,0.0273,1.4352,-1.7946,0.4457,-0.0208,0.7206,0.7603,-1.0794,1.413,0.064,0.1947,0.3937,0.6114,-1.2902,0.2322,0.2648,-0.7525
U01164,0.2683,0.1361,0.0819,0.1382,0.2624,0.1132,calm,185.8,24.04,0.6,129.2,0.23,0.0088,0.0385,-2.0105,-1.8925,1.0005,0.7945,0.4513,0.9005,-0.6451,-0.9584,-0.8998,-0.626,1.0159,-0.5235,-1.0352,0.3365,-0.7667,-0.1017
U01165,0.179,0.1981,0.1702,0.2003,0.2515,0.0009,neutral,179.6,31.47,0.449,132.0,0.334,0.0125,0.0409,0.3383,-0.8495,-0.7873,-1.903,0.2607,0.2293,-0.2876,-1.773,0.2744,-2.5337,-0.6568,-0.8888,0.7673,0.4198,1.6172,-1.7962
U01166,0.2595,0.147,0.1081,0.1183,0.3075,0.0596,neutral,165.2,42.58,0.588,148.3,0.123,0.0027,0.0594,-0.5186,1.838,0.2031,0.4961,-1.5171,1.7663,-0.2616,-0.1438,0.6078,-1.3071,1.4032,-1.3554,0.0668,-0.0568,1.2362,-1.7882
U01167,0.2338,0.2054,0.0999,0.1116,0.2928,0.0565,neutral,157.0,37.9,0.564,117.8,0.287,0.0179,0.0419,1.1445,0.5036,-0.1377,-0.3161,0.3247,-0.3646,0.5241,0.8203,0.0152,-0.6276,-1.2058,0.089,1.1296,0.4569,-2.2407,0.769
U01168,0.2006,0.2233,0.151,0.1856,0.2185,0.021,stressed,170.6,22.99,0.634,133.5,0.393,0.016,0.0478,-0.147,-1.1135,0.0435,1.452,-0.0278,-0.7971,-0.1954,0.2602,-0.7906,-0.7761,-0.8152,-0.1167,0.7728,-0.353,0.1202,-0.066
U01169,0.2507,0.161,0.0766,0.1245,0.2992,0.088,neutral,169.8,33.77,0.579,139.1,0.145,0.0124,0.0394,-1.1514,-1.079,0.7614,0.5913,0.8514,0.4161,-0.5796,-2.1076,-0.1283,1.4995,0.0708,-0.6876,-1.9242,-1.8078,-0.5027,-0.3299
U01170,0.2002,0.1929,0.132,0.1257,0.3015,0.0476,neutral,185.2,28.51,0.361,121.3,0.245,0.017,0.0311,-0.9701,-0.7837,-0.976,-1.2134,-0.0229,-0.9966,-0.1906,-0.6125,-0.549,-1.0134,-2.0744,-0.9618,-0.6486,-0.6386,-1.376,-1.2609
U01171,0.259,0.1153,0.1622,0.112,0.2922,0.0593,neutral,129.6,50.02,0.655,119.5,0.264,0.0109,0.0237,-1.4054,-0.2781,-0.474,0.2955,0.1691,0.1871,0.8869,-0.1788,-0.6704,-0.1621,1.589,-0.2127,-1.3242,-0.7039,-0.8328,0.5747
U01172,0.195,0.1559,0.1482,0.1769,0.2515,0.0725,neutral,202.6,24.44,0.485,142.6,0.41,0.0191,0.0457,-1.7751,-0.7224,-2.3235,-2.2822,-0.3721,-1.2593,-0.5864,0.3636,-1.4109,0.0151,0.1564,0.1297,0.3901,0.1406,-0.1706,-1.0784
U01173,0.1824,0.1074,0.1949,0.2306,0.2498,0.0349,neutral,207.7,38.21,0.455,144.9,0.389,0.016,0.0463,-0.8739,-0.408,0.5041,-0.4666,-1.2866,-2.0744,-1.3328,1.0616,-0.6067,-2.1896,-2.2436,0.0332,-2.1832,-1.8249,-0.0576,0.965
U01174,0.2492,0.1143,0.1531,0.1781,0.2406,0.0646,calm,210.1,40.59,0.305,131.4,0.201,0.0134,0.0358,-1.6576,-1.0302,-1.0066,-0.1199,-0.809,-0.4943,-2.3275,0.3937,-0.2955,0.1905,-1.0738,-0.3683,-0.1791,-0.6447,-0.3235,0.5175
U01175,0.2053,0.1939,0.1652,0.1125,0.2902,0.0328,neutral,203.5,37.09,0.39,93.4,0.426,0.0117,0.0377,-1.7214,-1.471,-0.6261,-1.3355,-1.005,-0.6308,0.4346,-0.0965,-1.7832,0.7234,-1.1706,-2.1213,-0.2665,-0.9745,-3.0596,-0.8821
U01176,0.2398,0.1663,0.1038,0.1649,0.2779,0.0473,neutral,221.1,45.61,0.55,123.6,0.266,0.0152,0.0363,-0.6566,-3.1074,-0.1908,-0.5776,-2.1172,-1.2356,-2.809,0.7481,1.7151,-0.2783,-0.3334,-1.7099,0.4391,-1.4849,-1.1298,-2.4611
U01177,0.2388,0.1422,0.0835,0.1161,0.3411,0.0783,neutral,203.8,17.83,0.505,150.1,0.289,0.014,0.0404,-0.0981,0.7541,-0.9426,-0.175,1.6682,-0.1632,-0.4049,1.5538,-0.3201,0.7906,1.0859,-0.7572,0.0791,-0.419,-1.4605,-1.4187
U01178,0.2597,0.1397,0.1274,0.1135,0.2359,0.1238,calm,167.0,35.57,0.443,138.2,0.151,0.0124,0.0394,0.5798,-1.688,-1.6652,-0.6735,-0.2749,-1.0046,0.0917,-0.339,-1.0459,0.6625,0.2477,0.1003,-0.5511,-0.9029,0.9122,-0.1513
U01179,0.1876,0.179,0.1958,0.1239,0.2677,0.046,neutral,201.1,34.2,0.429,152.0,0.256,0.0213,0.0524,-0.5291,0.5416,0.4921,0.8306,-0.1939,-1.8874,-1.4287,-0.8506,-0.9195,0.3985,0.0673,-0.0671,-0.1503,-0.9303,1.4624,-0.0647
U01180,0.2156,0.1466,0.0941,0.1694,0.2706,0.1037,neutral,202.4,40.53,0.436,147.2,0.268,0.0049,0.0574,0.1955,0.9096,0.8218,-1.2745,-1.054,-0.4516,-0.6137,0.0086,0.6826,-1.984,-0.606,0.6427,-1.908,0.3007,0.781,-1.2875
U01181,0.2276,0.1587,0.1365,0.1507,0.2647,0.0619,neutral,192.1,42.17,0.442,154.9,0.126,0.0071,0.0123,-0.8137,-1.1828,-0.4571,-0.1324,-1.0011,0.5331,0.237,-1.4312,-2.3195,-0.3337,-1.2757,0.7567,0.2958,-0.8161,0.1126,-0.1
